,mean,std,max,tempo_mean,tempo_std,tempo_max,bandwidth,centroid,label
40,0.052134365,0.08304861,0.80868995,107.0329172820282,7.374276424090245,133.36693548387098,325.4837166065422,252.51737672244846,normal
41,0.073354594,0.13987413,0.99541116,110.59064753490466,0.15859826871633034,111.13911290322581,324.1381122179215,223.6767524464716,normal
42,0.027289415,0.052404232,0.60086614,115.87812874424114,6.694184597225147,135.99917763157896,481.3697281747308,449.5797758073002,normal
43,0.038732335,0.05982794,0.6808783,115.12587806595221,30.999852233593536,161.4990234375,355.75834525428877,244.0023925347648,murmur
44,0.04390142,0.091882676,0.9958217,94.63006496357215,1.141861537840565,95.703125,377.80169682503845,272.9313225423905,extrastole
45,0.026068198,0.039463986,0.38185814,127.47520323792487,0.9595298165963803,129.19921875,396.2668900191096,314.9286048916385,normal
46,0.034503616,0.040392764,0.34865966,122.84115779692485,0.6782773292017045,123.78368263473054,333.82905518335787,251.21020429996847,murmur
47,0.041444503,0.07257742,0.79683214,129.10618992006673,18.08756722572473,146.6090425531915,410.92218683214827,343.456344572754,normal
48,0.15985695,0.14573263,0.9935439,116.74242338683938,7.602850940533185,134.23295454545453,333.9980572750599,298.74530748656423,murmur
49,0.10142109,0.14934729,0.99996793,122.2902496082511,9.751995018789392,143.5546875,365.8710874401019,377.6910559149369,Bunlabelledtest
50,0.20841967,0.15747467,0.9210041,147.91069413079458,0.9415534399881221,149.7961956521739,332.9030469352725,354.4721309582804,murmur
51,0.046409693,0.10868373,0.9979738,82.18891179855363,12.654048778509301,111.13911290322581,403.49359585023564,307.2557211065146,Bunlabelledtest
52,0.089749485,0.10134936,0.993257,113.83116514334428,1.9045079373896259,118.125,293.03494035734593,243.5112361083558,murmur
53,0.067452416,0.13027582,0.9999357,135.70511180075067,38.09729015629487,198.76802884615384,337.87383202284883,263.821010957557,Bunlabelledtest
54,0.04679369,0.09171906,0.95594805,106.0253031800209,32.71878422293628,186.2331081081081,417.1455597796842,317.57728744066037,extrastole
55,0.04211397,0.06940976,0.9415833,120.84217681905383,25.362659429891462,149.7961956521739,376.7675532804617,313.92570841257043,murmur
56,0.10151842,0.1435884,0.996645,156.95497596533986,0.7080978253482376,157.80057251908397,322.93088477051907,335.71508198784795,Bunlabelledtest
57,0.042034365,0.060809705,0.645091,123.60130267843967,32.20771148260417,186.2331081081081,353.9057865833257,265.2206112644511,Bunlabelledtest
58,0.094921686,0.15477872,1.0003008,130.30517967836306,46.66566320839878,202.66544117647058,318.7689710368105,254.13510328871845,Bunlabelledtest
59,0.080232,0.13482082,0.9206,146.03129597048144,12.640956951652678,154.267723880597,350.7825303609184,331.46268924429495,normal
60,0.028223049,0.030433673,0.5697682,121.375507353625,21.526827621611226,181.33223684210526,394.2246574451469,462.3485895061851,normal
61,0.024171691,0.037091725,0.41790324,139.7611298699462,20.60916686679681,160.24709302325581,398.49757217814386,345.48566506626435,murmur
62,0.029953772,0.048202444,0.58911496,126.70464561163645,11.190533145654477,141.58818493150685,329.0839185297368,241.74252980518725,normal
63,0.039158463,0.03843553,0.5231575,109.49797689094903,6.09905953552657,122.31878698224853,337.34470886571836,293.3546381901118,murmur
64,0.039294817,0.08683579,0.917378,127.13515024118225,26.1341331187709,186.2331081081081,354.5249608249275,295.81900261219914,murmur
65,0.03437644,0.062195305,0.77455133,113.47847465034965,29.81027578662542,159.01442307692307,352.3125236763442,269.04648291571795,normal
66,0.0549896,0.08312234,0.73021597,141.58818493150687,2.842170943040401e-14,141.58818493150685,355.92930994347574,277.1910393645959,normal
67,0.036852296,0.064355694,0.8269552,125.1791806472288,6.694333711219862,132.51201923076923,385.9695809827763,326.3981411807046,murmur
68,0.029253013,0.036774367,0.37825054,98.10847083207749,17.94824759371133,140.625,372.29716925308975,370.5598013502383,Bunlabelledtest
69,0.04817787,0.080041796,0.9807538,94.84353282718928,22.117983595223837,127.60416666666667,311.0138543052471,210.20672114403558,Bunlabelledtest
70,0.068193555,0.13880068,0.99641037,111.3243532866273,0.27743381924430993,111.73986486486487,329.82472640786364,228.1509174932833,normal
71,0.05090842,0.08382414,0.7547799,124.93335884611832,0.37642094629732004,125.2840909090909,369.2916709939365,274.25747694410234,Bunlabelledtest
72,0.02052475,0.04275685,0.44920078,139.59951031992532,32.91882252812718,193.19509345794393,429.74228057879884,358.50927213901554,extrastole
73,0.02138818,0.03314323,0.39393598,109.63347241707825,13.390726677833287,125.2840909090909,486.88482623509793,508.58418715854674,normal
74,0.036363613,0.058115155,0.53684497,102.55493609702002,23.83412075632057,130.83465189873417,430.282032874689,317.4508394770313,normal
75,0.02969646,0.0356514,0.4965853,115.39451697936676,9.716815242879761,135.99917763157896,349.42851735340287,290.4378554656074,normal
76,0.020816708,0.037256625,0.4144378,151.54943117549993,19.268241378049847,169.44159836065575,396.1413439296129,300.9032701208483,Bunlabelledtest
77,0.054991677,0.10419423,0.86834997,107.10816062176167,1.4210854715202004e-14,107.10816062176166,335.93351803782116,238.1792602803682,normal
78,0.027812636,0.04114788,0.34634683,118.52734333422943,9.464520237295009,153.125,388.90604974024046,313.95705291692326,extrastole
79,0.058102865,0.10032433,0.93627495,146.59759741226114,14.465781875847274,175.1853813559322,345.9363370035768,266.137036091886,normal
80,0.015876811,0.014192967,0.19499654,125.78578092323333,15.777441508140695,143.5546875,486.3943882055225,451.0482765760809,normal
81,0.08747391,0.14657111,0.9990414,115.93461743800952,0.2993945521977969,116.13412921348315,353.163438746437,244.23857083258167,normal
82,0.039874244,0.05951701,0.52801573,102.06909006120631,15.935093071656649,137.8125,360.0824924223205,279.39303381661523,Bunlabelledtest
83,0.07371457,0.0716499,0.76011854,128.06091562428094,8.173679533286048,138.73741610738256,347.5555647408606,345.5842568081022,murmur
84,0.051860187,0.08016307,0.5344408,109.3311437817008,0.30760625757718707,109.95678191489361,313.9743977781264,240.90781491649074,normal
85,0.056117065,0.10051064,0.85989267,168.89927757345336,0.6730342961777254,169.44159836065575,321.7603649949352,230.55777758128372,extrastole
86,0.041534375,0.07077263,0.77981603,94.08459067196755,0.9962253018033531,95.703125,330.9175530045677,231.77182214269004,normal
87,0.01500938,0.024678847,0.71502286,109.17628514114308,12.551158103564791,128.39673913043478,478.00257909067864,462.1046412356115,normal
88,0.034264334,0.059341088,0.70980054,103.188124328173,0.560825013544815,103.8787688442211,368.3989952373457,319.5226583069379,normal
89,0.02323087,0.041599184,0.41028076,98.01948045097907,28.15502596271045,200.6978155339806,416.7789374195755,370.84224843957213,Bunlabelledtest
90,0.036153458,0.059267502,0.8144359,86.49320083682007,1.4210854715202004e-14,86.49320083682008,328.9190353929943,213.99985108864615,normal
91,0.03514462,0.057717506,0.7076215,104.4776461137506,2.4973566834067893,110.54478609625669,392.96789518475526,328.6388047918079,Bunlabelledtest
92,0.045292843,0.076435335,0.7815347,118.2578196868351,1.0608837244567657,119.49060693641619,351.19882245362317,264.7760930684499,normal
93,0.023905246,0.028374054,0.24520533,107.98237585896597,0.2797272469682894,108.22971204188482,395.6876264582848,313.0189448122387,normal
94,0.035052832,0.041660722,0.4737806,130.01179245283015,2.842170943040401e-14,130.01179245283018,350.8490945057953,284.4333308787709,Bunlabelledtest
95,0.069879636,0.08143773,0.9721119,114.68520795438559,3.4827065479590544,120.88815789473684,317.57172376747116,263.7858238732785,murmur
96,0.05995801,0.11678367,0.956101,126.82131901840492,1.4210854715202004e-14,126.8213190184049,367.30978316347444,278.45877802462763,Bunlabelledtest
97,0.018524166,0.02997655,0.33459845,95.05199836905712,1.944743072499498,97.05105633802818,402.76281664079454,345.9211148716328,normal
98,0.040958475,0.07297629,0.7217143,102.08777079917932,22.858704945995438,136.8998344370861,405.3618485191766,336.41909149780696,normal
99,0.043713175,0.077674836,0.7494671,115.48533519553074,1.4210854715202004e-14,115.48533519553072,370.5108447219033,301.748526748859,normal
100,0.07983722,0.124876335,0.9949471,94.82511467889911,2.842170943040401e-14,94.82511467889908,342.8522121403542,256.78470823510787,murmur
101,0.036641262,0.04652296,0.91674405,124.78812623560111,12.16285273763768,148.7185251798561,381.8895804543675,333.1000827721616,normal
102,0.19012915,0.16067466,0.9139036,123.50634832928822,8.830046651797074,134.23295454545453,331.0699864924584,328.91516460043925,murmur
103,0.06507452,0.086275734,0.7250826,146.46302748337243,2.494004999513878,151.99908088235293,340.38970636537266,339.9470958950494,normal
104,0.07480019,0.119028285,0.99429274,100.03076660165571,1.2108768874632438,102.84514925373135,382.625081617175,352.5735254116654,Bunlabelledtest
105,0.053380724,0.06637016,0.8094771,130.27540120456453,0.6232903714074872,130.83465189873417,332.58504601162156,262.870222339383,normal
106,0.02182269,0.026714096,0.25156203,158.8420564537882,5.0091348088538785,162.77066929133858,467.96576243487857,452.4295064260336,Bunlabelledtest
107,0.02776478,0.04357106,0.5501526,133.70906897479796,3.0898464638950163,134.23295454545453,368.0795723249276,278.8374757255725,murmur
108,0.021329671,0.04591313,0.5344869,110.52272068139867,4.101615268823704,116.13412921348315,414.1492878806774,475.9631895490139,normal
109,0.015280098,0.017197128,0.11387398,159.42472716841988,7.51084716173077,162.77066929133858,425.43899099595257,342.10839595770557,normal
110,0.0121974135,0.018820588,0.21686314,112.64964244351481,2.098276046240532,114.84375,443.99676682659174,402.8079608647393,extrastole
111,0.09343102,0.2115801,0.9212894,126.74720241244202,16.251910648196443,140.625,376.74550561098624,389.83653733487773,normal
112,0.014264453,0.026062047,0.28608075,118.67133014377126,14.61386377261781,154.267723880597,441.92543724537046,403.59102792366843,normal
113,0.049564317,0.091178805,0.7997839,97.24639452434741,3.329539700766341,100.83841463414635,365.1012401510759,291.2449819792925,normal
114,0.042071704,0.079746135,0.87726897,98.38248856426183,1.436601071521002,101.33272058823529,417.8890326509245,360.8847868484162,normal
115,0.029486973,0.05046007,0.38238338,136.10563444242578,16.368216924283256,157.80057251908397,368.99709915296256,273.38156563842347,normal
116,0.017875327,0.022289367,0.4039647,123.29638413490069,15.936399563335062,148.7185251798561,405.04425394576504,327.69236787578717,Bunlabelledtest
117,0.22747591,0.1808192,0.9857832,131.90788991013116,0.5298349353503526,132.51201923076923,318.7177790783539,321.2223389650469,murmur
118,0.061045274,0.07666302,0.72742325,124.7980493161789,9.963837762277318,142.56465517241378,341.791085790621,308.95958846889954,normal
119,0.0155788185,0.024230083,0.23371997,96.08013731060606,0.1602545298643374,96.14825581395348,464.95663533193766,409.25328053793066,Bunlabelledtest
120,0.015759548,0.02374761,0.38391486,113.89037613094796,17.699245677194323,166.70866935483872,466.15719489169095,469.37582223104664,normal
121,0.05358025,0.075703196,0.565107,113.32021453518851,0.3064690585527806,113.58173076923077,336.1422539606593,227.79607512274038,normal
122,0.10713656,0.18107116,1.0007733,117.62440897233678,3.584529927543553,123.046875,323.3009473031483,238.81728345284228,Bunlabelledtest
123,0.028078621,0.0394759,0.64386266,118.80387931034485,2.842170943040401e-14,118.80387931034483,368.1679704567114,345.188356632963,murmur
124,0.043130215,0.06896737,0.7480684,111.73656656982018,16.71291710898519,141.58818493150685,407.23040104819984,302.2828836057038,Bunlabelledtest
125,0.030556973,0.04169202,0.41032383,117.25482894688655,6.178969202214311,127.60416666666667,376.70369160029935,308.28206356299984,Bunlabelledtest
126,0.022776267,0.03725207,0.5646764,123.75312669058783,20.52520909655652,146.6090425531915,440.66179785708783,357.54229007184045,normal
127,0.027294036,0.048518255,0.5749158,104.69753779243422,16.50749958396779,149.7961956521739,362.6174767582929,289.9302824248829,Bunlabelledtest
128,0.026267018,0.035073858,0.24963923,99.29034318444332,16.141478806648465,129.19921875,357.2139366088602,248.15208365003065,normal
129,0.05559146,0.08676965,0.91594046,129.5800651288462,18.09819908852505,150.88959854014598,314.7504266612001,215.22499944838415,normal
130,0.014599364,0.018464973,0.4741902,125.248938262331,17.963758436338605,146.6090425531915,442.87393276591496,380.5093536125514,Bunlabelledtest
131,0.025694398,0.027057521,0.23020384,118.59525400285564,6.138472771164821,134.23295454545453,400.2682960146705,291.36395412339743,normal
132,0.035054754,0.06771188,0.7941459,175.5977969941166,15.989263542773688,181.33223684210526,456.1889787206785,372.31854036011305,extrastole
133,0.11005067,0.13196994,0.9995796,117.17119505811561,29.740923246590825,157.80057251908397,305.19393114290034,260.5332934758755,murmur
134,0.03054715,0.032462113,0.45351493,117.05788245472735,17.554951086352556,159.01442307692307,354.0832249917356,264.2931114190356,Bunlabelledtest
135,0.033176392,0.048396442,0.90733194,124.80019998199712,17.863194138774247,145.57658450704224,372.25586158066244,331.81504143432346,normal
136,0.09061625,0.15236302,0.99255544,127.08304781440408,0.8016923263336634,128.39673913043478,315.1413138633568,249.4330966881289,extrastole
137,0.061901916,0.10743703,0.9998068,115.58595201970856,1.657145232774458,119.49060693641619,358.37219934755876,258.06956727971306,Bunlabelledtest
138,0.06562431,0.11236767,0.95150304,101.85525724268847,4.731408924341017,104.93337563451777,368.63052218221515,277.6857598007919,Bunlabelledtest
139,0.07061333,0.12868391,1.0008037,78.11749707896855,3.604012767529608,85.42097107438016,327.9660749713563,226.50112434159976,extrastole
140,0.048099346,0.08383605,0.84434617,98.0932371528189,0.9604634774888503,99.86413043478261,415.6903525752027,296.4611561153022,extrastole
141,0.03874109,0.073482916,0.65979904,129.30929740540807,18.149091576346596,176.68269230769232,387.4569177493807,302.059203272465,murmur
142,0.064573064,0.07293952,0.8473116,126.34923059102162,22.737386222022042,162.77066929133858,283.62508270298656,189.0997571382743,murmur
143,0.02382149,0.041440766,0.40072528,116.73795541817518,31.22659329679567,198.76802884615384,479.518381686715,461.91172480085453,extrastole
144,0.03212736,0.043674402,0.38127097,102.76012809859469,19.661210433952856,130.01179245283018,324.447892587599,231.70414167891164,extrastole
145,0.023331905,0.033407185,0.31456995,102.06983034451298,0.2516630471990548,102.33601485148515,471.4605810249263,388.0288104926907,normal
146,0.025403447,0.051379576,0.4296459,123.59674551339099,8.600391409327601,135.11029411764707,497.0334302905771,448.79915962572323,normal
147,0.03570809,0.07039479,0.92527276,75.40087155518762,0.30168548710070914,75.72115384615384,333.97038371211414,319.5413889648198,murmur
148,0.024829043,0.021446778,0.17208034,128.86205452876982,2.543108153418301,133.36693548387098,365.82226364728956,335.17068505707806,Bunlabelledtest
149,0.0287516,0.05271548,0.43462694,117.77524984596803,11.282771788552987,129.19921875,411.2179316097573,328.92980987356106,Bunlabelledtest
150,0.05165235,0.09059021,0.9973389,89.37378875587221,5.770563124955658,147.65625,382.25810096579505,305.3925919425964,murmur
151,0.025258528,0.055449847,0.6698254,129.40999536908672,11.455845064297337,145.57658450704224,393.8881996872367,410.2904543864779,normal
152,0.030131659,0.04408833,0.6027459,105.85203987494195,13.182697313695993,123.78368263473054,376.6783823148612,351.03315413365686,murmur
153,0.038352564,0.05525839,0.6781987,114.54810621956057,12.594620599979121,137.8125,333.5517499214458,262.81205196965954,normal
154,0.031761732,0.059446875,0.84415114,124.11432855522281,26.772987484701677,186.2331081081081,473.72302985838377,492.2261299895977,normal
155,0.03593453,0.063488774,0.634732,103.56941059699882,2.3264087796449693,107.10816062176166,435.7222136575488,367.7988475852243,Bunlabelledtest
156,0.09026309,0.14341296,1.0006242,106.55605670103094,1.4210854715202004e-14,106.55605670103093,315.8953263787932,215.05088093608202,normal
157,0.036414668,0.060549937,0.5689318,144.55856643356645,2.842170943040401e-14,144.55856643356643,399.6323476167302,317.81710220839807,extrastole
158,0.023105364,0.037551317,0.42011276,131.77890870318708,11.872735651370167,153.125,437.748723549906,333.1243953285641,normal
159,0.0280997,0.047184527,0.5747242,121.40143545880873,42.02599202738061,204.6720297029703,438.35374963127043,370.35436593471877,normal
160,0.021205742,0.046247944,0.7145779,120.45982557268704,9.00437947661887,154.267723880597,447.44631903245613,549.5150659805873,Bunlabelledtest
161,0.103344634,0.16672882,1.0004841,128.3344486246445,0.7050051348310684,129.19921875,358.320833724239,296.75827329784784,normal
162,0.022283819,0.03020692,0.31743672,197.23663124156545,0.7441782159386665,198.76802884615384,436.5116044381491,327.2048419895948,normal
163,0.08098131,0.14941241,1.0025624,136.82382673536964,28.31657817628131,178.20581896551724,379.06453422269345,291.23182619426234,normal
164,0.036378317,0.06447307,0.61571103,90.63098557327152,0.8823137548849364,91.46847345132744,365.55646003002386,283.04098744105465,normal
165,0.088784605,0.096592665,0.91607744,123.42742375284888,7.384779098978583,138.73741610738256,305.2256786192652,240.56698181069768,Bunlabelledtest
166,0.01735033,0.01954973,0.15400772,122.92858127519911,21.278940660094605,147.65625,484.8508916882142,512.8533637417243,normal
167,0.075956546,0.1220471,1.0002007,117.14275839411114,15.623680567002507,143.5546875,315.3865003804173,221.57098952122354,normal
168,0.024515007,0.02792423,0.2676259,124.36899227773644,8.421346550906424,155.42763157894737,347.5470381551901,274.22281916241695,normal
169,0.08992906,0.15772869,0.9939047,117.45383522727272,1.4210854715202004e-14,117.45383522727273,319.65968126149744,236.21877152797683,normal
170,0.034022346,0.05233238,0.57808644,102.52849535381962,18.0833281514413,144.55856643356643,436.8298420223321,386.09647589563235,normal
171,0.052561563,0.095931396,0.87307215,148.63131548300703,0.6000261361105135,149.7961956521739,354.20074707586735,274.01493956020823,Bunlabelledtest
172,0.027775876,0.03331077,0.26797828,127.69033078580708,10.010054907441429,137.8125,368.0923442744616,283.28991825385475,normal
173,0.0645867,0.08897504,0.95515215,96.0226667179183,6.230129098199928,116.79025423728814,375.77634390791627,370.00938185916647,murmur
174,0.02678473,0.03389796,0.3030806,134.2611195397464,0.1546512112445107,135.11029411764707,371.98293514346733,282.2318154541352,normal
175,0.027241752,0.054743886,0.8965945,99.73149735763434,25.078390875646306,133.36693548387098,367.92936197542474,328.3008801458577,murmur
176,0.043272562,0.081547305,0.8719613,112.61755377161083,14.647523964905881,137.8125,370.51436994219245,322.5549548654059,normal
177,0.03431064,0.07337207,0.97728735,173.1918155068988,26.231492417363672,184.5703125,411.67641786198084,343.2376454457002,normal
178,0.02906562,0.059961643,0.98530495,124.84346297370806,18.689968297930022,155.42763157894737,379.56241413944196,330.75501479356603,Bunlabelledtest
179,0.027748581,0.03588364,0.46820548,121.76153520835396,22.415382323861813,168.0640243902439,356.74062007780327,288.1363800375414,normal
180,0.042143125,0.04933176,0.45753875,108.10024330161885,11.332859967246826,120.18531976744185,367.3214172430976,306.0970268634537,murmur
181,0.041628532,0.059947707,0.42477936,94.39212328767123,1.4210854715202004e-14,94.39212328767124,332.4097797435418,215.79364584053903,Bunlabelledtest
182,0.038344745,0.06378228,0.5787715,184.96030453176593,0.7045447131138101,186.2331081081081,378.02300768301365,295.4731708058531,murmur
183,0.070600525,0.1308899,0.9998578,99.2170549963427,4.726756640406335,103.359375,331.9296025142212,248.99486547511836,normal
184,0.03189103,0.055926576,0.5862663,118.36538861381965,0.8983386246483536,119.49060693641619,417.5471680286776,371.2518414004716,normal
185,0.04924533,0.088072546,0.9967381,82.03125,0.0,82.03125,328.06576612459156,221.72118341612233,normal
186,0.04336037,0.06826919,0.6484441,110.66563259777412,26.767898077520567,153.125,395.35027023459367,275.3212077632435,normal
187,0.056734342,0.10593898,0.98559016,91.06552863436124,1.4210854715202004e-14,91.06552863436123,379.97752373816803,278.6800434847237,Bunlabelledtest
188,0.07038978,0.11982585,1.0000378,101.66813356685137,15.140297152582162,135.11029411764707,360.1550371056869,290.0019913044753,normal
189,0.026943719,0.0839147,0.9976984,130.2924649443865,4.122141550274316,168.0640243902439,506.8816780646716,514.9473224670069,normal
190,0.090328746,0.15324518,1.0001662,99.55727425318578,3.781428270667578,101.83189655172414,286.8674159771003,187.43461982073302,extrastole
191,0.009401311,0.013540577,0.46569237,118.37304413460832,18.039416900014675,151.99908088235293,489.6379525856662,486.99713561685166,normal
192,0.044503648,0.06788832,0.7455077,119.21089467630756,24.820590122116617,149.7961956521739,353.1472521643433,257.23691651091383,normal
193,0.080221035,0.0835989,0.94738907,103.76760250785196,0.4119047278927918,104.93337563451777,338.27116333122893,286.24845426541134,Bunlabelledtest
194,0.028890332,0.050849,0.67671967,98.0691564552473,3.196051748226934,103.8787688442211,381.8750749635393,306.31746086104823,Bunlabelledtest
195,0.09290918,0.13483441,1.0002186,120.77668090635892,16.38472699606415,149.7961956521739,355.59465117685005,346.63956585546015,Bunlabelledtest
196,0.055351857,0.10559049,1.0002447,94.41161442567591,3.7314102771128344,101.83189655172414,302.3193417472567,209.92535902324016,Bunlabelledtest
197,0.14734632,0.14510311,0.91273355,115.18327351254698,1.8255397096105654,117.45383522727273,314.28470022361284,269.25011459773583,murmur
198,0.10837207,0.1878322,1.0001699,106.07612448115381,3.904951171290303,109.95678191489361,329.0140506505897,222.26138305099585,normal
199,0.014609996,0.01905816,0.20458739,124.19623999317184,18.624489236759448,159.01442307692307,460.5802507877308,438.53176646954046,Bunlabelledtest
